,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Preprocessing
378,"#GubernurZamanNow #GusIpulPuti2 #GanjarYasin1 #DjarotSihar2 #HasanAnton2 #KosterAce1 #NurdinSudirman3 #KarolinGidot2 RT USER: ""Keanekaragaman budaya, suku, agama, itulah sesungguhnya kekayaan kita,â?? tutur Djarot di hadapan peserta Rakercabsuâ?¦",0,0,0,0,0,0,0,0,0,0,0,0,rt keanekaragaman budaya suku agama sesungguhnya kekayaan kita djarot hadapan peserta rakercabsu
379,"Sudah jangan terlalu banyak membingkai bangkai, cukup menjadikannya pelajaran saja, agar hidup kita semakin baik pada masa yang akan datang.'",0,0,0,0,0,0,0,0,0,0,0,0,membingkai bangkai menjadikannya pelajaran saja hidup datang
380,USER edan aq yang masi newbie menangis saja liatnya yampun kartu R w aja masi dikit bat',0,1,0,0,0,0,0,0,0,0,0,0,edan pemula menangis lihatnya ya ampun kartu  gue bat
381,Nah..klo PKI alias Partai Korupsi Indonesia perlu diganyang juga ga?,1,0,0,1,0,0,0,0,1,0,1,0,nah klo partai komunis indonesia alias partai korupsi indonesia diganyang ga
382,"perempuan kaya lo mending mati aja deh, jelek aja, gausa sok jadi make up artist!",1,1,1,0,0,0,1,0,0,1,0,0,perempuan kayak mending mati deh jelek aja sok make up artist
383,dijual lagi gua kaya jablay',0,1,0,0,0,0,0,0,0,0,0,0,dijual gue kayak jablay
384,"USER USER Yang bijak cuma petugas dan jajaran krl doang, para penumpang cuma followers doang \xe2\x98\xb9\xef\xb8\x8f nyuruh orng utk mengerti, sendirinya ga mau mengerti kebutuhan banyak orng. Kan bangke..'",0,1,0,0,0,0,0,0,0,0,0,0,bijak petugas jajaran kereta listrik doang penumpang pengikut doang xe2x98xb9xefxb8x8f menyuruh orang mengerti mengerti kebutuhan orng bangke
385,"USER kyknya itu titit nya di sambung, trus pake accessoris jg'",0,1,0,0,0,0,0,0,0,0,0,0,titit nya sambung pakai accessoris jg
386,USER Mata w pas kecil sipit tp skrg malah engga. Aneh pisan',0,0,0,0,0,0,0,0,0,0,0,0,mata gue pas sipit engga aneh pisan
387,Ko ingt aku buat banci ke gigih nk kira URL,0,1,0,0,0,0,0,0,0,0,0,0,banci gigih natural killer uniform resource locator
388,MEWASPADAI CINA KOMUNIS YANG ADA DI INDONESIA!,1,0,0,1,0,1,0,0,0,0,1,0,mewaspadai cina komunis indonesia
389,USER Banci kampungan HEEEE!!!',1,1,1,0,0,0,0,1,0,1,0,0,banci kampungan heeee
390,USER Gembel ganteng ga perlu dikasihani karena byk yg mencintainya. Asik asik jos',0,1,0,0,0,0,0,0,0,0,0,0,gembel ganteng dikasihani mencintainya asyik asyik jos
391,dekalarasi pilkada 2018 aman dan anti hoax Toga jemirahan jabon,0,0,0,0,0,0,0,0,0,0,0,0,deklarasi pilihan kepala daerah 2018 aman anti hoaks toga jemirahan jabon
392,Setiausaha Agung Pas Datuk Takiyuddin Hassan sahkan ada pihak cuba pinda perlembagaan parti ini seperti yang dikatakan Presiden parti sebelum ini.,0,0,0,0,0,0,0,0,0,0,0,0,setia usaha agung pas datuk takiyuddin hasan sahkan cuba pinda perlembagaan party presiden party ini
393,USER USER EMANGNYA AKU NAJIS',0,1,0,0,0,0,0,0,0,0,0,0,memangnya najis
394,USER USER USER USER USER USER USER USER USER Sastra e karl mark. PENTOLAN komunis rusia.',0,0,0,0,0,0,0,0,0,0,0,0,sastra  karl mark pentolan komunis rusia
395,"USER Otak mereka kayaknya bener bener di bool deh mess, trus tiap harinua makan silit jadinya gtu'",0,1,0,0,0,0,0,0,0,0,0,0,otak kayaknya bool deh mess harinya makan silit gtu
396,USER USER Ganti rezim kacung lah.. Cebong mah gitu kalo ditanya',1,1,0,1,0,0,0,0,1,0,1,0,ganti rezim kacung lah cebong ditanya
397,"cina, apa hak lu melarang?",1,0,0,1,0,1,0,0,0,0,1,0,cina hak melarang
398,"Anda hebat bicara cinta masih pegang Quran sbagai pegangan hidup, Quran tak bicara cinta tapi perang, bunuh, penggal",1,0,0,1,1,0,0,0,0,0,1,0,hebat bicara cinta pegang alquran pegangan hidup alquran bicara cinta perang bunuh penggal
399,USER Kelamaan jomblo nanti jablay :(',0,1,0,0,0,0,0,0,0,0,0,0,jomlo jablay
400,Perjaka kq di jual... \nSok sok an mau booking.. Tante idiot njir..',1,1,1,0,0,0,1,1,0,1,0,0,perjaka jual sok sok an booking tante idiot njir
401,USER Rev 1: jgn pilih ulama yg DEKAT DG KAFIR dan MUNAFIK',1,1,1,0,1,0,0,0,0,1,0,0,rev 1 pilih ulama kafir munafik
402,Buat ngejaga kebersihan lingkungan tuh orang2 belum pada melek sama kewajibannya. Asal buang sampah dan ngomong = kan ada petugas kebersihannya',0,0,0,0,0,0,0,0,0,0,0,0,menjaga kebersihan lingkungan orang orang melek kewajibannya buang sampah berbicara petugas kebersihannya
403,"Sejuk gila dlm ofis, kulit buaya ke apa'",0,0,0,0,0,0,0,0,0,0,0,0,sejuk gila ofis kulit buaya apa
404,"USER Ooo camtu.. Biasalah kena seimbang.. Ada baik ada nakal, ada kucing ada anjing, ada abang ada lain-lain, ada darkside ada brightside.. Tak chill dan tak sosial la kalai takde pelengkap.. Kahkahkah.. K bang selamat maju jaya.. Dah terjawab persoalan saya.. Terima kasih..'",0,0,0,0,0,0,0,0,0,0,0,0,ooo camtu biasalah kena seimbang nakal kucing anjing abang lain lain dark side brightside chill sosial kalai pelengkap kahkahkah  bang selamat maju jaya terjawab saya terima kasih
405,"Segala permasalahan saat ini hanya ada satu solusi #2019GantiPresiden ; Jika pun tdk berdampak signifikan,sekurang?nya kita telah mengobati dan mencegah penyakit ini bertambah parah.",1,0,1,0,0,0,0,0,1,1,0,0,permasalahan solusi berdampak signifikan sekurang nya mengobati mencegah penyakit bertambah parah
406,"USER Gampang kak, u buka hp, buka browser, ketik ""budaya palembang""; ; Silahkan menikmati pembelajaran denngan gratis:)))",0,0,0,0,0,0,0,0,0,0,0,0,gampang kak buka hp buka browser ketik budaya palembang silakan menikmati pembelajaran gratis
407,USER USER Segerombolan onta yg ngaku membela umat tapi itu semata2 demi kepentinga politik praktis.TGB jauh lebih demokratis dia mementingkan umat yg berpikiran modern.salut untukmu TGB',0,0,0,0,0,0,0,0,0,0,0,0,segerombol onta mengakui membela umat mata kepentingan politik praktis tgb demokratis mementingkan umat berpikiran modern salut untukmu tgb
408,USER Culun mending kampung jes',1,1,1,0,0,0,0,0,1,1,0,0,culun mending kampung jes
409,RT USER: Goyangan jilboob mantap bener nih hyper kontol doi. \n\nTadi sambil squirt loh... \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n\nYang belum nonton live nya.. Besok doi\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0,goyangan jilboobs mantap nih hyper kontol doi squirt loh xf0x9fx98x8dxf0x9fx98x8dxf0x9fx98x8d menonton live nya besok doixe2x80xa6
410,"islam di indonesia itu adalah islam nusantara, islam yang sudah di modifikasi sedemikian rupa supaya masuk dengan budaya indonesia yang beragam, islam nusantara adalah islam yang toleran.",0,0,0,0,0,0,0,0,0,0,0,0,islam indonesia islam nusantara islam modifikasi rupa masuk budaya indonesia beragam islam nusantara islam toleran
411,"Presiden Aspek Indonesia Mbak USER :; Kami tidak Anti Investasi Asing; Tapi , apabila berubah jadi Invasi Asing, sudah kewajiban KITA sebagai Warga Negara utk melawannya",0,0,0,0,0,0,0,0,0,0,0,0,presiden aspek indonesia mbak anti investasi asing berubah invasi asing kewajiban warga negara melawannya
412,â?¶Pkl 09.15 wib ; Kanit Binmas Ipda Mt. Hutasoit melaks Sambang dan menyampaikan pesan2 kamtibmas ttg pilgub dan pilkada 2018 kpd Karyawan BRI Ranting Muara DAMENRA SIHITE dkk di Desa Hutanagodang Kec. Muara Kab. Tap. Utara.,0,0,0,0,0,0,0,0,0,0,0,0,pkl 09 15 indonesia barat kepala unit binaan masyarakat inspektur polisi mt hutasoit melaksanakan sambang pesan pesan keamanan ketertiban masyarakat pilihan gubernur pilihan kepala daerah 2018 karyawan bank rakyat indonesia ranting muara damenra silit kawan kawan desa hutanagodang kec muara kab tap utara
413,"USER Kalimantan sdh biasa matlam gini, batu bara nya di keruk, listriknya megap2...",0,0,0,0,0,0,0,0,0,0,0,0,kalimantan tujuan gini batu bara nya keruk listriknya megap2
414,"â??fardu kifayahâ?? atau berhukum wajib dalam ajaran Islam. Pada pilpres mendatang, harus ada utusan dari kalangan santri yang disokong ulama untuk maju memimpin negeri.;",0,0,0,0,0,0,0,0,0,0,0,0,fardu kifayah berhukum wajib ajaran islam pemilihan presiden mendatang utusan kalangan santri disokong ulama maju memimpin negeri
415,USER Hah? Wah bangke emang nih truk',1,1,1,0,0,0,0,0,1,1,0,0,hah bangkai nih truk
416,Nahdliyin Minta Setop Penghinaan Terhadap Maruf Amin,0,0,0,0,0,0,0,0,0,0,0,0,nahdliyin setop penghinaan maruf amin
417,"USER Cebong, kampret, dan onta juga ngak bersinggungan dengan laut'",1,1,0,1,0,0,0,0,1,0,1,0,cebong kampret onta bersinggungan laut
418,USER Risa baru saja pulang dari pelatihan khususnya ketika iris hazel miliknya menangkap siluet seorang gadis. Gadis yang sangat asing.\n\nBelum pernah Risa temui gadis ini sebelumnya di radio tempatnya tinggal dan bekerja ini. Maka dari itu R,0,0,0,0,0,0,0,0,0,0,0,0,risa pulang pelatihan iris hazel miliknya menangkap siluet gadis gadis asing risa temui gadis radio tempatnya tinggal ini 
419,USER USER USER Hahahaha orang gila ngomong cak..??\nMakanya jangan terlalu banyak micin biar otak loe encer cong...\nNgomong ae ngawur muslim kamu itu muslim silit tau...babi.',1,1,1,0,1,0,0,0,0,1,0,0,haha orang gila berbicara cak micin biar otak encer cong berbicara ngawur muslim muslim silit tau babi
420,"USER USER USER USER USER USER USER USER USER USER USER Coba ngaca n introspeksi,apakah keluarga anda yg gak pake hijab komunis jga?,otak dipakai jgn cmn jd property or pa",1,0,1,0,0,0,0,0,1,1,0,0,coba mengaca introspeksi apakah keluarga pakai hijab komunis jga otak dipakai properti orang
421,muhammadiyahinggris jalin kerjasama pengendalian ekstrimisme,0,0,0,0,0,0,0,0,0,0,0,0,muhammadiyah inggris jalin kerja pengendalian ekstremisme
422,"USER Kalo neraka terkena bom , maka surga akan selalu ada untuk semua org dimuka bumi ini termasuk goku.'",0,0,0,0,0,0,0,0,0,0,0,0,neraka terkena bom surga orang muka bumi goku
423,"BOT mau nanya. 'ich liebe dich' artinya apa? Yg jawab ntar BOT kasih aipet yg barusan nyemplung di jamban kuda (\xe2\x80\xa2\xcc\xaf\xcd\xa1_\xe2\x80\xa2\xcc\xaf\xcd\xa1 )""",0,1,0,0,0,0,0,0,0,0,0,0,bot nanya ich liebe dich apa bot kasih ipad barusan mencemplung jamban kuda xe2x80xa2xccxafxcdxa1 xe2x80xa2xccxafxcdxa1
424,COPOT Darmin Nasution Menko Perekonomian BODOH yang turunkan daya beli sejak menjabat USER USER,1,1,1,0,0,0,0,0,1,1,0,0,copot darmin nasution menteri perekonomian perekonomian bodoh turunkan daya beli menjabat
425,RT USER: Bodo amat anjir bodo ngakak gua ngakak astagfirullah humor bet URL,0,1,0,0,0,0,0,0,0,0,0,0,bodoh anjir bodoh tertawa gue tertawa astagfirullah humor banget uniform resource locator
426,"USER USER Matamu picek, cukk..\nOra delok prestasli pak jokowi..\n\nGuoblokkk..!!\nTolol....!!'",1,1,1,0,0,0,1,0,0,1,0,0,matamu picek cukk lihat prestasi jokowi guoblokkk tolol
427,"Berhasil Penjarakan Ahok, Alumni 212 Pendukung Rizieq Akan Lengserkan Jokowi Usai Lebaran",1,0,1,0,0,0,0,0,1,0,0,1,berhasil penjarakan ahok alumni 212 pendukung rizieq lengserkan jokowi lebaran
428,"USER Coba dedengkot JIN terus terang ke para ulama Saudi atau rilis ke publik tentang akidah JIN. Contoh, JIN tidak anggap kafir pemeluk Kristen, Hindu, Budha, dll; semua punya peluang masuk surga. \nAku yakin akan keluar fatwa dari Saudi: JIN adal",0,0,0,0,0,0,0,0,0,0,0,0,coba dedengkot jin terang ulama saudi rilis publik akidah jin contoh jin anggap kafir pemeluk kristen hindu budha dll peluang masuk surga fatwa saudi jin adal
429,"USER Atau seperti hujan lebat dari langit, bersama dengan gelap-gelita, dan guruh serta kilat; mereka menyumbat jarinya ke dalam telinga masing-masing dari mendengar suara petir, kerana mereka takut mati. (Masakan mereka boleh terlepas) sedang Allah me",0,0,0,0,0,0,0,0,0,0,0,0,hujan lebat langit gelap gelita guruh kilat menyumbat jarinya telinga mendengar suara petir ranah takut mati masakan terlepas allah me
430,Cerdas dan konseptual,0,0,0,0,0,0,0,0,0,0,0,0,cerdas konseptual
431,"USER ""Namaku Baek Yoon\xe2\x80\x94gi ...""\n\nUcapan terputus seiring dia mengerjap mata yang terasa mengantuk sedikit demi sedikit. Gigit bibirnya ragu karena dia ingin menggapai gelas sekali lagi untuk meminum sebagaimana wine yang ditinggal di m",0,0,0,0,0,0,0,0,0,0,0,0,namaku yoonxe2x80x94gi ucapan terputus seiring menyergap mata mengantuk sedikit gigit bibirnya ragu menggapai gelas meminum wine ditinggal
432,"Bismillah, Melayu Raya, Tanah Melayu macam-macam nama kita pernah dengar. Tapi pernah tak kita kaji, besar mana jajahan Tanah Melayu dulu? Dalam thread ini saya akan kupaskan serba sedikit tentang bani jawi.'",0,0,0,0,0,0,0,0,0,0,0,0,bismillah melayu raya tanah melayu macam macam nama dengar kaji jajahan tanah melayu dulu thread kupaskan serba bani jawi
433,"Bila nak kawin ni kena simpan duit,ilmu agama kena cukup, semua benda kena cukup la senang cerita",0,0,0,0,0,0,0,0,0,0,0,0,nak kawin nih kena simpan duit ilmu agama kena cukup benda kena senang cerita
434,"// Aduh lucu banget adek kelas gue pas SMA laporan katanya ""bang hari ini kita field trip ke Taman Safari, heran dah (nyebut 1 nama temennya dia) mau arisan ama keluarganya aja bawa 1 sekolahan.""\n\nTai, arisan.'",0,1,0,0,0,0,0,0,0,0,0,0,aduh lucu banget adik kelas gue pas laporan bang field trip taman safari heran nyebut 1 nama temannya dia arisan keluarganya bawa 1 sekolahan tai arisan
435,USER Gimana mainnya asw',0,1,0,0,0,0,0,0,0,0,0,0,mainnya asw
436,"Inilah kehebatan dan kearifan suku Baduy. Hutan tetap terjaga, budaya menjadi nafas kehidupan. Mereka hidup dgn menjaga keseimbangan alam.",0,0,0,0,0,0,0,0,0,0,0,0,kehebatan kearifan suku baduy hutan terjaga budaya nafas kehidupan hidup menjaga keseimbangan alam
437,"Yailaah giliran gini aja pada rame yg ngebela\nDulu pas idol mati, cuma sedih doang malah diserbu gila2an\nYang sarap siapa ya maap?'",0,1,0,0,0,0,0,0,0,0,0,0,ya iyalah giliran ramai membela pas idol mati sedih doang diserbu gila gilaan sarap ya maap
438,"USER USER Bersabar, berdoa, usaha, ikhtiar... Mudah-mudahan bentar lagi #2019GantiPresiden gak pake contekan, gak pake planga-plongo... ?",1,0,1,0,0,0,0,0,1,1,0,0,bersabar berdoa usaha ikhtiar mudah mudahan bentar pakai contekan pakai planga plongo
439,"USER USER USER Umat islam siapa yg ente mksd??\nFPI? HTI? Mrk bkn muslim. Tp penista islam. Bajingan mrk itu. Muslim tdk mgkn berbuat onar. Pengecut lari dr tgg jwb stlh mesum.\nApa2 islam, apa2 islam. Giliran mesum apa itu islam? Berbuat onar itu islam?",1,1,0,1,1,0,0,1,0,0,1,0,umat islam mksd fpi hti muslim penista islam bajingan itu muslim berbuat onar pengecut lari mesum islam islam giliran mesum islam berbuat onar islam
440,Warga Semarang Prihatin Kontroversi Puisi Gus Mus,0,0,0,0,0,0,0,0,0,0,0,0,warga semarang prihatin kontroversi puisi gus mus
441,Celeng nya bang acon susah bgt dah \xf0\x9f\x98\xa,1,1,1,0,0,0,0,0,1,1,0,0,celeng nya bang acon susah banget xf0x9fx98xa
442,USER tapi kenapa kamu malah cari musuh! dasar peranakan cebong kampret!',1,1,1,0,0,0,0,0,1,1,0,0,cari musuh dasar peranakan cebong kampret
443,"USER Setuju, DPR, menteri, dan seluruh pejabat negara wajib dipotong 50% termasuk presiden.\nTiap PNS dipotong jg.\nPegawai swasta tidak dipotong.'",0,0,0,0,0,0,0,0,0,0,0,0,setuju dpr menteri pejabat negara wajib dipotong 50 presiden pegawai negeri sipil dipotong jg pegawai swasta dipotong
444,"Cie ni akun berhasil membodohi kaum 212, yg bikin kaum-kaumnya sendiri biar dikata Jokowi ANTI ISLAM, wkwkwk :)",1,0,1,0,1,0,0,0,0,1,0,0,nih akun berhasil membodohi kaum 212 bikin kaum kaumnya biar dikata jokowi anti islam wkwk
445,USER USER USER Yang juara ngibul kan junjungan kalian wahai bani kampret 212',1,1,0,1,0,0,0,0,1,0,1,0,juara menipu junjungan bani kampret 212
446,USER Aku ga ada keturunan cina tapi aku sipit?',0,0,0,0,0,0,0,0,0,0,0,0,keturunan cina sipit
447,USER Tanya amin rais.. Dulu dia yg bikin kacau dan nyuruh reformasi. Pilkada salah satu hasilnya.,1,0,1,0,0,0,0,0,1,1,0,0,amin rais bikin kacau menyuruh reformasi pilihan kepala daerah salah hasilnya
448,Fahri Hamzah: Kalau Saya Jadi Presiden KPK Akan Saya Bubarkan URL,1,0,0,1,0,0,0,0,1,0,0,1,fahri hamzah presiden komisi pemberantasan korupsi bubarkan uniform resource locator
449,Dia takut banci tapi :( USER URL,0,1,0,0,0,0,0,0,0,0,0,0,takut banci uniform resource locator
450,"LINMAS WILAYAH TAWANGSARI, BULU &amp; WERU TERIMA PEMBEKALAN PAM PILKADA SERENTAK",0,0,0,0,0,0,0,0,0,0,0,0,perlindungan masyarakat wilayah tawangsari bulu amp lihat terima pembekalan pam pilihan kepala daerah serentak
451,USER KENAPA BOLOT',0,1,0,0,0,0,0,0,0,0,0,0,bolot
452,Doi tuh native speaker ya.\n\nMother language-nya english.\n\nKomen dijaga dong bangsad',1,1,1,0,0,0,0,0,1,1,0,0,native speaker ya mother language nya english komen dijaga bangsad
453,Kita-kita biasa aja dengan pernyataan yang ada. Ga ngerasa bangke.',0,1,0,0,0,0,0,0,0,0,0,0,kita kita pernyataan ada bangke
454,"USER Mungkin mrk slh tulis atau slh sebut aja Bu ... \nMkst nya mungkin CEBONG MUDA KAMPUNGAN , \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81'",1,1,1,0,0,0,0,0,1,1,0,0,salah tulis salah bu maksud nya cebong muda kampungan xf0x9fx98x81xf0x9fx98x81xf0x9fx98x81
455,"Uname absurd bahkan first impression gak akan bikin enak imaginenya, dan gak ganteng typing pas dicoba eue di dm enak banget. Berharap di dm lagi ternyata enggak sama sekali:"")'",0,0,0,0,0,0,0,0,0,0,0,0,nama pengguna absurd first impression bikin enak imaginenya ganteng mengetik pas dicoba ngewe direct message enak banget berharap direct message sekali
456,USER USER Admin.. Bukan presiden.. Tapi pm,0,0,0,0,0,0,0,0,0,0,0,0,admin presiden pm
457,RT USER: Stw singaraja suka kontol URL,0,1,0,0,0,0,0,0,0,0,0,0,stw singaraja suka kontol uniform resource locator
458,USER USER USER kafir haram jadi pemimpin nyet',1,1,0,1,1,0,0,0,0,0,1,0,kafir haram pemimpin nyet
459,Shio baekhyun itu Monyet',0,0,0,0,0,0,0,0,0,0,0,0,shio baekhyun monyet
460,"Ceruk pasar itu pasar yg lbh kecil, tp satu pasar itu pst butuh ke kita. Cth: Asuransi pensiunan tentara di US tuh. Ga semua org pensiunan tentara, tp sekalinya pensiunan tentara, pst ke asuransi tsb. Atau alat kebutuhan org cacat. Ga semua org cacat, ta",0,0,0,0,0,0,0,0,0,0,0,0,ceruk pasar pasar kecil pasar butuh kita cth asuransi pensiunan tentara us tuh orang pensiunan tentara sekalinya pensiunan tentara asuransi tsb alat kebutuhan orang cacat orang cacat ta
461,"USER USER USER USER Emang perlu pak kyai staquf nyebut suku ras biar mudah dipahami nalar ente yg bahlul, ane tanya ente soal arab yg mana yg ente sembah aja gk bisa jawab, ane sodorin arab bani saud yg pro israel eh ente pura2",1,1,1,0,0,0,0,0,1,1,0,0,kiai staquf menyebut suku ras biar mudah dipahami nalar bahlul arab sembah jawab sodori arab bani saud pro israel eh pura pura
462,USER Pernah ngelakuin dosa apa ya anis dan sandi sampe di bully dan di rendahkan terus2an. Padahal masih bnyk orng yg jahat dan licik yg sebenarny lebih pantas di bully dan rendahkan. Dunia memang kejam kawan. \xf0\x9f\x98\xa7',0,0,0,0,0,0,0,0,0,0,0,0,dosa ya anis sandi bully rendahkan terus2an orang jahat licik bully rendahkan dunia kejam kawan xf0x9fx98xa7
463,USER om kalo memang om belajar agama budha atau hindu yg bener seharusnya ga bgini. Coba belajar yg bener ya sebelum buka mulut,0,0,0,0,0,0,0,0,0,0,0,0,om om belajar agama buddha hindu bgini coba belajar ya buka mulut
464,USER Ikut pengalaman yg tak seberapa kerja part time dengan cina lebih best dari kerja dengan melayu. Haha.',0,0,0,0,0,0,0,0,0,0,0,0,pengalaman kerja part time cina best kerja melayu haha
465,USER aku gakuat karna jijik makanya ku cepetin \xf0\x9f\x98\x8c berasa kita yg dikejar2 yaaa sampe mau napas aja jadi sungkan wkwkwk',0,0,0,0,0,0,0,0,0,0,0,0,kuat jijik ku cepatkan xf0x9fx98x8c berasa dikejar kejar ya napas sungkan wkwkwk
466,RT USER Bubarkan DPR BUBARKAN.. SAVEKPK,1,0,0,1,0,0,0,0,1,0,0,1,bubarkan dewan perwakilan rakyat bubarkan save komisi pemberantasan korupsi
467,"USER USER USER Hehehe akhirnya.....ternyata pasar kita global jg,tdk terbatas lokal. Akhirnya masi ada aseng dan asing juga. Kita jujur saja!..\xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86",0,0,0,0,0,0,0,0,0,0,0,0,hehe akhirnya ternyata pasar global jg tdk terbatas lokal asing asing juga jujur saja xf0x9fx98x86xf0x9fx98x86xf0x9fx98x86xf0x9fx98x86xf0x9fx98x86
